ProbeID	GSM1843834_BCR_T100_Probe40.CEL	GSM1843835_BCR_T101_Probe44.CEL	GSM1843836_BCR_T102_Probe49.CEL	GSM1843837_BCR_T103_Probe2.CEL	GSM1843838_BCR_T104_Probe8.CEL	GSM1843839_BCR_T105_Probe14.CEL	GSM1843840_BCR_T96_Probe20.CEL	GSM1843841_BCR_T97_Probe25.CEL	GSM1843842_BCR_T98_Probe30.CEL	GSM1843843_BCR_T99_Probe35.CEL	GSM1843844_ctrl_T100_Probe39.CEL	GSM1843845_ctrl_T101_Probe43.CEL	GSM1843846_ctrl_T102_Probe48.CEL	GSM1843847_ctrl_T103_Probe1.CEL	GSM1843848_ctrl_T104_Probe7.CEL	GSM1843849_ctrl_T105_Probe13.CEL	GSM1843850_ctrl_T96_Probe19.CEL	GSM1843851_ctrl_T97_Probe24.CEL	GSM1843852_ctrl_T98_Probe29.CEL	GSM1843853_ctrl_T99_Probe34.CEL
215616_s_at	8.577207953	8.61506736	8.737014259	8.742849442	8.636362878	8.5957473	8.097784137	8.155412803	8.147315146	8.792026807	7.366788155	6.879388393	8.289720028	7.895232485	7.675206829	7.602626338	6.917412447	6.834074311	7.037489687	7.954694547
215645_at	8.80279154	8.622348706	8.407125013	8.685794996	8.629913722	8.40755442	8.567652539	8.414833926	8.484227517	8.111150097	7.320124478	7.294684577	6.398210848	7.375005859	7.49060359	7.512508906	7.462295654	7.327090469	7.534365354	6.858984937
215925_s_at	10.97345956	11.03398154	10.99172779	10.58144083	10.46281093	10.42734732	11.23327601	11.19291693	11.28855186	10.75490997	9.387770008	8.944830345	8.856770765	9.019377401	8.871499057	8.841674953	9.604283349	9.750109054	9.637645513	9.207860659
215933_s_at	9.116363614	8.759137575	8.475025055	10.04402978	9.787347851	9.976813961	9.416326482	9.477805455	9.441651341	8.496508732	10.82783216	10.36429838	10.07684125	10.87500983	10.84141483	10.83171838	10.29454628	10.26673393	10.34545679	10.17296998
215967_s_at	12.07682144	12.2174383	12.34594833	11.96349427	11.80708728	11.71099817	11.8576899	11.91351426	11.90851058	12.00650732	9.642503364	9.606344843	8.901300245	9.825592985	9.796514773	9.651514415	9.507529334	9.58585963	9.473715155	9.597968637
216023_at	8.102910022	8.262554026	8.259661635	8.330585789	8.204833539	8.184945298	8.105369117	8.106074452	8.100776016	8.164862278	6.724225385	6.867195199	6.624870591	6.859437297	6.928382923	6.751772436	6.949394477	6.924493237	6.867223484	7.044817022
216060_s_at	8.863046436	8.504450395	8.122528372	9.145821493	9.101453525	9.092802457	8.622780195	8.677816358	8.551605239	8.820918132	10.06276732	10.36986943	10.08628244	9.501173797	9.681915093	9.71722041	9.639172039	9.678768173	9.652213932	10.07192039
216248_s_at	10.9412832	11.82892395	11.76466868	10.79378443	10.60415708	10.70645785	11.56771141	11.57576412	11.47270504	10.78593709	8.269620702	9.628084583	7.643073687	8.344805997	8.252814227	8.146875232	9.860326843	9.780962086	9.92004152	7.620554649
216379_x_at	8.153994683	8.265095349	7.902890821	9.115301696	9.170989944	9.131088781	8.677046797	8.617777025	8.593996599	7.341412463	10.10776929	10.40640773	10.39479618	10.52966009	10.35859056	10.45495659	10.11583666	10.12786834	10.05841617	9.430977069
216493_s_at	8.156205254	7.347276986	7.267157045	8.355319958	8.105307506	8.025661282	8.827172015	8.845199027	8.857992061	6.898759534	7.234000142	6.840723916	7.315368847	7.162547239	7.103707472	7.16970242	7.027023857	7.066697527	7.054358572	6.332343726
216979_at	7.987874413	8.517782158	8.19628337	7.868896271	7.992668495	8.127015747	8.700283371	8.607012307	8.538301365	7.220600905	5.494174935	5.970610928	5.344988499	6.168888177	6.066114581	6.169292832	6.20776001	6.255169705	6.178179988	5.430262013
217043_s_at	10.45741136	10.22053231	10.21126812	10.49362891	10.53234545	10.4260395	10.83608329	10.79716467	10.69078452	10.23109741	9.448476455	9.050197987	9.290233503	9.628752035	9.598456886	9.526959208	9.449463733	9.497434013	9.664444025	9.129229055
217257_at	4.619033141	4.896058277	3.523714867	5.027379184	4.719597102	4.359181404	3.992012333	4.318768465	4.315229667	4.634065567	3.518002812	3.024260368	2.802490705	3.499889708	3.493278706	3.286824151	3.436022281	3.343819087	3.433879795	2.863565438
217422_s_at	9.445626569	9.334018247	9.053665155	9.53055097	9.265023981	9.108015305	9.286282388	9.441354055	9.428726018	8.699539792	8.165287104	7.844365596	6.918134135	8.310145879	8.080900945	7.924493803	8.063475379	8.067627359	8.005984385	7.103338111
217664_at	8.150477536	8.064002391	7.777542547	8.218215344	7.957276892	8.072981627	7.40716323	7.517346438	7.517010335	7.977693583	6.902028927	6.874543104	6.616562654	7.1998564	7.076286355	7.086430926	6.571183598	6.575879626	6.652101203	6.474088387
217738_at	10.31751475	9.745311476	9.73670829	10.43369175	10.41305684	10.23512457	10.5120494	10.63558104	10.45758057	9.870235223	9.154894474	8.801525322	9.304632926	9.508376628	9.411003522	9.395391039	9.440524401	9.353242785	9.36923683	8.285306592
217975_at	9.906398679	9.038250964	8.982880331	8.514357061	8.593613647	8.660204158	9.672162954	9.611927215	9.746745818	9.680825785	8.030034501	7.482727755	6.113918574	7.27694161	7.268093316	7.18905136	8.430505227	8.48531795	8.576228718	7.640827255
217996_at	7.100719482	7.831885256	7.366491972	8.217934531	7.888709619	8.187526272	8.211589259	7.956437485	8.233599969	6.77524486	5.782168368	5.767491353	5.728904971	6.528966096	6.845982981	6.588036532	6.990806538	7.094947307	6.891332871	5.671012063
217997_at	4.985635243	6.014182482	5.235384498	7.011410976	6.483477026	6.585591779	6.488193477	6.506661787	6.708316716	5.240188224	4.384618231	4.887822572	4.690239108	4.821647594	4.879819296	4.777551683	5.328877366	5.399185117	5.159173223	4.066624481
218088_s_at	11.55343111	11.02638551	10.83700513	11.59371873	11.37902508	11.34328882	11.5556921	11.5745011	11.57312768	11.28831084	10.16486438	10.32161056	10.43819202	10.36375953	10.26117623	10.18665167	10.34473661	10.33869796	10.25903205	9.763362023
218173_s_at	7.332667088	6.908012588	7.200639515	7.269676589	7.095860002	7.03639596	7.78816806	7.844622242	7.700713599	6.915684091	5.810408849	5.736759401	5.140029357	5.731692641	5.683226573	5.756755933	5.990901577	6.075793029	5.83001634	5.256938628
218284_at	9.564032673	9.585134713	9.545866239	9.842120569	9.644206329	9.592713686	9.699873422	9.857253394	9.798694727	9.191069673	7.051891766	8.112189231	7.480189932	7.90868154	7.718541455	7.670747654	8.129647211	8.166813326	8.098230601	6.196375685
218332_at	9.5072994	9.479245058	9.372574031	8.947266524	8.833061482	8.742427919	9.942211073	9.92481275	9.88795005	9.04284997	8.046598246	8.475980162	7.940767419	7.89835792	7.678500065	7.779712433	8.886922544	9.004881038	8.910465622	7.421697561
218404_at	8.057351209	7.191016977	6.780504502	8.077860166	8.222363862	8.261058399	7.897549744	7.805391372	7.920092394	7.525403165	9.184013275	9.013970162	9.016556841	8.905220304	8.903577854	8.955474267	9.350932344	9.363184377	9.319091462	9.012253361
218412_s_at	8.804509148	9.903570685	9.615279671	8.41976741	8.223894811	8.175841512	8.886292317	8.901738447	8.739403711	8.513509544	6.35157437	6.616072985	6.422007367	6.499654437	6.247471238	5.941872892	6.549486332	6.793392404	6.496254241	6.911188687
218418_s_at	8.06339201	8.666899016	8.357329706	7.480210221	7.305442526	7.234697125	7.971325389	8.039387128	8.073227691	7.360801442	9.812233747	10.67554707	10.65661191	8.394355172	8.252012367	8.317176202	9.700445881	9.777040762	9.68892371	9.196036099
218459_at	11.13430957	10.5754243	10.46234845	11.04860444	10.87059934	10.93432528	10.92079009	10.95939557	10.92369837	10.95107221	9.545161466	8.851298033	9.723051592	9.295066715	9.440661568	9.380423399	9.507967981	9.653570651	9.400100623	9.470469897
218546_at	7.769976851	9.403097025	8.973496329	9.179333974	8.905971117	9.056665273	8.947614145	8.716453185	8.915594452	6.994321836	6.548219686	8.214861872	7.982552568	7.454974246	7.452403285	7.437628052	7.824799591	7.906767589	7.700684263	6.105016803
218692_at	8.0073611	7.743151938	7.629099678	8.957857418	9.294597872	9.173681191	8.171908839	8.043613785	8.059265026	7.466886594	10.61581067	11.05865148	10.28711807	10.74161946	10.68048753	10.67899936	10.60477112	10.56890558	10.56545184	9.799945613
218694_at	7.029394648	6.555976569	5.866654354	6.627301136	6.238285772	6.367638961	9.157923873	9.076585031	9.055437421	6.227927651	4.120206047	3.983971648	4.465072136	4.611067467	4.987212238	5.031558082	6.664106894	6.64683748	6.623671413	4.343370708
218755_at	6.798138402	5.004413105	4.876973465	6.923860139	6.614919802	6.905462236	5.131031462	5.094880615	5.121016539	6.253919728	8.306655376	7.797580213	6.33214966	8.032240534	7.794131541	7.701630851	6.970293198	7.074795684	6.940465301	7.436230893
218880_at	8.495156067	7.97371827	7.475134334	8.663843924	8.5036396	8.523326217	8.543096652	8.48677539	8.603346211	7.51070113	6.600725572	6.758103371	5.702886828	7.411772356	7.463910699	7.262205294	6.981477391	6.97552013	6.888729704	5.439921739
218935_at	6.764366217	6.524809288	6.085296236	7.436539065	7.338159899	7.484780688	7.16605421	6.945527035	7.140641315	6.123515165	7.676242229	8.177232106	7.892022102	8.216513743	8.105322986	8.210447588	8.112291315	8.075132972	7.792235471	7.5290498
218949_s_at	8.359151151	7.91777665	7.288916089	9.120662204	9.048377614	8.961726449	8.708367989	8.718653328	8.693549629	7.526505325	9.460386532	9.394489933	9.274883543	9.646709033	9.632172452	9.484065291	9.6755436	9.614705568	9.567630512	8.664640121
219090_at	6.149470054	5.672758391	5.757732968	6.430690886	6.71262701	6.427967054	6.831051729	6.831224641	6.669685063	5.539309816	4.962318473	4.847521286	4.78967393	5.06241416	4.863200345	4.711006994	5.191672125	5.128914546	5.060192575	5.105376488
219157_at	8.38862483	8.775881427	8.811890287	8.263931812	8.992557476	8.946300382	8.349567666	8.230234751	8.260421966	8.294255663	9.573421174	9.872484978	9.681340199	9.15916901	9.440120959	9.542854623	9.631374896	9.352295137	9.587200277	9.680587729
219159_s_at	11.0682814	11.1767935	11.14010289	10.29167167	10.03941053	9.77789175	11.03780556	11.1526874	11.01606692	10.78113956	8.610442054	7.576639078	6.421433627	8.224817091	7.855914144	7.951108322	8.653227375	8.555479616	8.843818769	8.421502754
219182_at	7.701810993	7.235037792	7.230127979	8.291467014	7.99385488	8.194660601	7.877877595	7.850094761	7.990352108	7.512376604	6.598175306	5.955533484	6.496184129	6.809848643	6.733475684	6.770031254	6.825294952	6.797717564	6.67744587	6.191866714
219210_s_at	10.12339729	10.15783077	10.09336509	10.33481282	10.18119156	10.12471641	10.35081446	10.35958571	10.32852132	9.550824508	8.836886176	9.19626924	9.483392343	9.23979292	8.948348601	8.948815333	9.271759767	9.226622097	9.231763106	7.941585066
219221_at	10.76509703	10.41854857	10.25265663	10.8099982	10.71803338	10.55884583	10.46513758	10.51805177	10.42861776	10.46827982	10.14533134	9.30903346	8.893777473	10.01650994	9.827468098	9.955767703	9.207686753	9.055946187	9.139239551	9.350353969
219228_at	10.46408614	10.39080916	10.29857892	10.69571969	10.58787594	10.56667474	10.30126578	10.2916225	10.38890041	10.31457237	8.904303406	8.834867933	7.740350132	9.509481897	9.323780876	9.314787129	8.838699023	8.870848194	8.717006858	8.599368749
219251_s_at	8.075212201	7.626069001	7.666252233	8.126087511	7.832512753	7.762740004	7.925511992	7.832270322	7.813904324	8.040805499	6.328344091	6.110809754	6.659388118	6.530362164	6.411363956	6.502364652	6.633802062	6.497797442	6.465054775	5.880155048
219256_s_at	8.640200727	9.205017644	9.129760944	9.902456852	9.65963718	9.620833803	8.960140521	9.050177577	9.014521559	8.42934469	9.801905082	10.01334077	11.41157733	10.40758885	10.27707462	10.15989342	9.834368607	9.954952585	9.755361575	10.12358719
219287_at	5.893034978	5.585098815	5.620603322	6.390848613	5.884408278	5.966718599	5.943465636	6.00654076	5.762261998	5.406796028	7.045044887	7.448622935	6.856658679	6.897996634	6.703716635	6.729582555	7.316397594	7.249568796	7.306634017	6.976419635
219304_s_at	10.24891588	10.4343457	10.46156922	9.742649387	9.779383701	9.4975583	10.41863439	10.5569774	10.43527587	10.25026114	9.141368331	8.282497768	8.06617582	8.732453424	8.483275758	8.569315012	9.210513483	9.312516874	9.185366729	8.813007058
219313_at	6.079294913	5.003646521	4.814930446	6.822714256	6.806082437	6.753755438	5.442674729	5.241789122	5.526475478	5.395640343	8.063684513	7.621282422	7.181665947	7.599870614	7.566644795	7.791920915	6.95224313	7.139317341	7.036945369	7.439681865
219449_s_at	11.65679711	11.70055138	11.77693558	11.00392265	10.97683957	10.91589678	11.91645447	11.8321141	11.83847914	11.52625003	10.15016464	10.3389327	10.29293539	9.903752682	10.01326416	9.974592544	10.79258152	10.90931903	10.77041959	9.883129815
219457_s_at	6.713867242	8.478877386	8.372147552	7.661014216	7.484863628	7.543172839	7.689871921	7.709700682	7.701511613	7.010323567	5.459282042	6.525280391	6.161126669	6.452131152	6.689641376	6.298684287	6.955394541	7.004902009	6.770576453	5.918671447
219471_at	10.54526347	9.954029303	10.02276005	10.79667468	10.83778845	10.83509164	10.01020678	9.974979891	10.01070056	10.32742413	12.04027213	12.00138345	12.12198318	11.79123082	11.7073712	11.71969725	11.49381322	11.6011242	11.47641283	11.73259813
219569_s_at	6.591893503	6.588524188	6.465115577	6.644034764	6.345094475	6.215694324	7.935167271	8.048756624	7.913540438	6.022352012	5.285669732	5.780514955	5.334030719	5.381730857	5.270615637	5.478133441	6.112036764	6.187523508	6.062817036	5.20745665
219574_at	6.594060989	6.963236885	6.921848939	7.28481149	7.338367264	7.702596158	7.766280471	7.671445883	7.719995932	5.56169988	8.476521303	9.493345405	8.715853927	8.475924985	8.702645701	8.732327186	9.22185795	9.189082356	9.329768297	7.844463514
219622_at	7.995594416	8.511477952	8.488072614	7.914187427	7.981065819	8.03032374	9.693198247	9.561517478	9.674733301	7.860982784	5.79692021	6.659731132	6.215312242	6.676047455	5.873437284	6.263142858	7.589629922	7.63656337	7.5488086	6.543365985
219696_at	10.84421531	11.05011505	11.0962592	10.88972314	10.66556788	10.69199435	10.94716057	10.92594709	10.89350371	10.81640973	9.954900787	9.470443351	9.411837464	9.726911959	9.749375805	9.811450004	9.761818009	9.65036438	9.739829418	9.753964179
219840_s_at	6.071758317	6.040057015	4.713913964	7.032059071	6.822986364	6.668783776	6.485165168	6.177819554	6.575869352	5.529705798	8.13168811	7.985980714	7.566822302	8.256516651	8.056066075	8.099748721	8.075531393	7.950130503	7.967546842	7.783418749
219841_at	9.176939071	8.951420203	8.833001287	9.696426847	9.439344924	9.330758652	8.832761036	8.609253756	8.750684982	9.086790665	11.64961083	11.50699288	11.07910129	10.77161281	10.91854699	11.03636544	11.44793784	11.35665821	11.41971541	11.34470605
219911_s_at	11.26974628	11.6755095	11.66349167	11.48906755	11.39048823	11.16573002	11.30945579	11.3400922	11.24651704	11.35141708	9.870408263	10.01432363	10.0066069	10.79806698	10.63570951	10.55711183	10.08990684	10.1461862	10.05136261	9.869950613
219998_at	7.787443181	7.127606959	6.849203535	7.656681259	7.452405601	7.310305695	6.733517041	7.015906786	6.847752785	7.565269537	6.942769757	5.820873257	5.36965764	6.413986866	6.093388841	6.223980383	6.199186898	6.269812914	6.09693803	6.626623209
220009_at	6.292335041	6.153419349	5.219418981	6.270816808	6.172441055	6.096485008	6.624217535	6.729319099	6.680920683	5.687317318	5.019405307	4.797446045	4.64998461	5.181009186	4.52363503	4.606193521	5.062876922	5.001610784	4.947264009	5.670995655
220319_s_at	9.100937176	8.597438701	8.274320673	8.619419156	8.409506774	8.459864998	9.00187317	9.096927268	9.06552996	8.520707562	7.823835988	7.681264545	7.207754919	7.526894293	7.478234913	7.475118718	8.103865574	7.98889283	8.011069295	7.686607649
220320_at	8.531657441	8.884717008	8.78914653	7.784983171	7.845186378	7.932294646	7.931540013	7.904851557	8.038564331	8.650884841	6.974046867	6.56873059	6.556338418	6.773101498	6.790912378	6.684564082	6.86556925	6.822863161	6.871366989	7.331474601
220370_s_at	9.193494124	9.025598264	8.912403741	9.340883966	9.10442594	9.124201222	9.546243794	9.408992596	9.183011716	8.903412063	7.748988443	8.055404241	7.186451246	7.532362657	8.214740828	8.147207623	7.92978361	7.971058896	7.898650953	6.781683307
220623_s_at	4.959921789	5.383211853	5.586812249	5.130293345	4.836385972	4.549252305	5.480098021	5.880641525	5.534275395	4.821799732	3.687980935	3.778009083	4.245555589	4.101715824	3.51072018	3.639642926	3.748687566	4.096260944	3.689518999	3.938472176
220674_at	9.309658211	8.279283881	8.162586479	9.48480566	9.128536157	9.285895755	9.295894236	9.465784729	9.159324811	8.678513402	7.864764746	7.220118007	5.747604932	8.023729161	7.792956331	7.689981868	7.716480807	7.657294172	7.685376374	6.908476218
220703_at	5.973315659	5.204659073	5.811856357	5.750215039	5.865921337	5.696275242	6.262429493	6.264562322	6.561194183	5.485143447	4.826488181	4.83288421	4.836199714	4.986577547	5.043317408	4.521371939	4.705149297	5.229326261	4.767868398	4.570577617
220987_s_at	5.940122066	6.135809141	5.87113267	7.30239904	7.075312246	7.116499035	6.4595953	6.33451815	6.328962646	5.683157831	7.948283482	9.037760887	8.748310814	8.318209919	8.316773155	8.229415017	8.526636839	8.491087409	8.287233428	7.360186979
221215_s_at	7.662646423	7.412874569	7.278342082	7.557644764	7.622294029	7.543615834	7.88902984	7.90736587	8.037645035	7.687987976	6.325587859	6.339686695	6.390710347	7.017168125	6.599398583	6.697830214	6.709352836	6.730804618	6.456312511	6.338671587
221245_s_at	6.762552557	6.566529668	5.548146159	7.253149368	7.005758092	6.671802965	7.165099875	7.12584459	7.267285131	5.493595284	5.653162863	5.79733248	5.152758627	5.788725465	5.839277904	5.721668151	6.005395744	6.051705228	6.03360168	4.692701056
221248_s_at	8.202541105	7.834195529	7.764517017	8.395080449	8.253445011	8.113337195	8.520893983	8.412712053	8.289773919	7.571539272	7.022804789	6.863877701	5.918378941	7.224963953	7.065425004	7.008978113	6.962063853	7.148654015	7.067212042	6.201687443
221523_s_at	7.776800947	6.380120297	6.298684287	7.017483374	6.783392971	6.923224637	7.594066065	7.400470915	7.623832855	6.806696541	4.586084353	3.730338461	3.48860276	5.033847989	5.021100564	5.098985328	5.149000305	5.286406833	5.116555734	4.414290174
221524_s_at	9.358773849	8.515641388	8.425092426	8.570057023	7.98516164	8.48564086	9.48090384	9.041637155	9.525194855	8.645417375	6.950326572	6.63252201	6.156907633	6.760913717	6.965486294	6.961122917	7.254428883	7.230433073	7.304176319	6.377408013
221563_at	10.92259141	10.62897874	10.54365527	11.1727549	11.16652395	11.1941297	10.87755872	10.92227665	10.88820911	10.54146745	9.832677348	9.493025154	9.921744514	10.21247738	10.17450151	10.14773796	9.856135056	9.886410865	9.773964199	9.476718441
221704_s_at	7.044091568	8.518753384	8.134719423	7.558550518	7.162268897	7.160955554	7.686951582	7.773974057	7.754873667	7.074887319	6.004166733	7.267107022	6.29319148	6.645303219	6.306977981	6.257934723	6.871452168	6.910612398	6.744765462	5.742145052
221985_at	9.797718539	9.892905936	9.784896146	10.52143995	10.41747759	10.33146775	9.901017071	9.925278385	9.898707954	9.580816782	9.084196863	9.20547126	7.862208323	9.547047309	9.258028493	9.304565222	8.718153932	8.850685109	8.721414676	8.914069221
221986_s_at	9.273475325	9.068456576	8.882427574	9.994918302	9.897102268	9.838199706	9.690735431	9.661954232	9.655582303	8.579635745	8.565992468	8.553963869	7.030741866	8.802319031	8.763948565	8.706978213	8.286191181	8.312441216	8.176686445	7.797370984
222108_at	10.99486175	10.44779535	10.63450284	10.1248022	10.2280166	10.09915168	11.12900239	11.09436886	11.03245493	10.84326396	9.726027174	9.453321918	9.582718332	9.277029572	9.196437542	9.316146138	10.07204747	10.10228886	10.06647292	9.285102194
222150_s_at	6.949034713	7.704116691	6.997324669	7.468287781	7.723918854	7.88505677	8.186443073	8.120050865	8.049835734	5.941645784	8.352155761	8.986194506	9.262396672	7.915246167	8.300407055	8.370890023	8.99532198	8.916995458	8.899378963	7.591057014
222164_at	8.307196023	9.021512595	9.143405595	10.13694138	9.545507517	9.969041344	9.404113754	9.412431721	9.368429136	8.085125292	7.619774647	7.832061629	7.568147626	8.384288046	8.369229134	8.454238303	8.274425578	8.170544291	8.245605693	7.256145814
222514_at	11.84974158	11.81002538	11.80143593	11.84974397	11.81258606	11.60402665	11.68545366	11.72848847	11.63993352	11.78557739	10.5232984	10.50246385	10.77571742	10.69128047	10.51413716	10.51690877	10.74670016	10.85180836	10.72645755	9.846104551
222544_s_at	11.61148079	11.89825042	12.06179801	11.55039653	11.35983243	11.2355508	11.78644737	11.81945648	11.79681261	11.23187536	10.39815986	10.59887616	9.608369938	10.58293053	10.35665299	10.31707412	10.42501422	10.32714598	10.29240854	10.09411389
222746_s_at	5.750880986	6.260724488	6.782305469	5.89942258	5.758419152	5.495826797	6.56621587	6.632213654	6.556084531	5.338233314	4.883925448	5.261832745	5.423854713	5.115302453	4.831073844	4.559066766	4.905515753	5.240424024	5.028348484	5.366923866
222819_at	8.245833494	8.096329835	7.580882416	8.755369221	8.538325422	8.513342302	8.612427944	8.555201448	8.602857704	7.028453217	8.99043437	9.703973379	10.36379	9.236117959	9.123994035	8.979087999	9.442768938	9.384384039	9.388010109	8.238095068
222838_at	12.61818133	11.66901709	11.73014313	12.39617384	12.27562906	12.40015091	12.48934527	12.5085163	12.47706468	12.1775641	10.31810141	9.10963678	8.403771711	10.14604437	10.03372608	10.04937772	10.38199053	10.39454228	10.39694293	9.244711961
222857_s_at	6.999136907	7.154851715	7.416812059	7.718094709	7.499439488	7.514223738	7.360911301	7.503286135	7.513733669	6.872125606	8.810724363	9.046124214	8.765198055	8.679300629	8.401516082	8.344385634	9.068330927	9.111381459	9.036360896	8.613359775
222858_s_at	10.00177275	9.630373023	9.481301788	10.43272088	10.28520419	10.11588753	10.05023714	10.0088705	10.00853562	9.48106311	11.28899809	10.65275424	11.44026455	11.3388461	11.21456645	11.21721505	10.93163768	10.92549277	10.89084693	10.88312012
222859_s_at	9.782973498	9.469062519	9.365829524	10.09853112	10.13876829	10.17235924	9.856439305	9.848728313	9.749443349	9.389865481	10.93358342	10.43297574	11.35722239	10.92869289	10.96978954	10.98547326	10.86171639	10.73398432	10.88233299	10.59002046
222860_s_at	7.178106153	6.615629225	6.428149494	7.147664772	6.901789149	7.107897094	8.24931444	8.332383468	8.356610503	6.307479246	6.265002736	5.709445941	5.815006222	6.378231489	6.140993165	6.158005698	6.565124261	6.451504622	6.588974067	5.289840798
222876_s_at	8.284354303	9.179187869	8.781147136	8.515773763	8.196898098	8.100048616	9.026232057	9.148101977	9.048323334	7.964798483	7.340035389	7.138327033	8.410085837	7.506235078	7.284249542	7.203177287	7.489638751	7.578249969	7.485562782	7.467635556
222958_s_at	7.808186905	6.19674484	5.445570047	7.828243363	7.699673017	7.796660526	6.91644235	6.887597842	6.89997025	7.001056917	9.236562607	8.59112579	7.609875491	8.641588278	8.583487735	8.562568458	8.093735809	7.991865313	7.961518003	8.502123723
223028_s_at	10.92797178	11.31615998	11.21434803	11.35967108	11.37539996	11.27297098	11.42056346	11.59709148	11.41887424	10.50949429	10.10909302	10.13777269	9.881660546	10.4066439	10.27199324	10.22961701	10.33493175	10.31901109	10.34742097	9.590570923
223296_at	10.67683112	10.17961467	10.17454355	10.72972906	10.66833294	10.53610658	11.04806802	10.99887963	11.06291593	10.43033076	9.437461806	9.25239383	9.699550547	9.657026707	9.479917295	9.45847874	9.548133634	9.627408129	9.533748047	8.5876235
223342_at	8.91060694	8.431226684	8.133422684	9.5619218	9.6559936	9.36597304	9.071815206	9.062725928	8.905394263	8.862167208	10.53790421	10.55576556	10.24251703	10.57990422	10.69318238	10.74658996	10.55827458	10.49671676	10.5699575	10.27195606
223461_at	8.553657532	9.301459972	9.348574868	9.090536356	8.911616841	8.643261576	9.656164774	9.748932333	9.69101326	7.734052042	7.922648577	8.064021273	7.523470801	7.857807549	7.78457635	7.644224335	8.557005328	8.628640587	8.464488944	7.004461461
223553_s_at	11.21362069	10.53276424	10.50727719	10.78562128	10.77250123	10.75033171	10.96585882	10.98180369	10.98716876	10.89414596	9.329862421	9.161755343	7.875076172	9.656039621	9.561733973	9.531391919	9.401701222	9.269442709	9.392257043	8.991540273
223586_at	7.140680617	7.050639701	6.658925535	7.376759032	7.190799711	6.836921908	7.056896404	7.250392884	7.308428337	6.76842116	6.193645365	5.905573563	6.727832766	6.251263761	5.669717803	5.843466276	6.044433977	6.05232128	6.269911874	5.676351375
223838_at	4.753356774	4.707256638	4.162176212	4.182638589	3.889187959	4.184790173	5.145973321	5.070925286	5.230331554	3.72196804	3.110127081	3.379724437	3.434203055	3.259348411	3.539614084	3.201490967	3.435807167	3.515515296	3.151159635	3.169782058
223981_at	9.599836329	9.943541118	9.857061063	9.705585067	9.369340233	9.284823282	9.985678553	10.09296213	9.98098982	9.115129364	8.152405059	8.035967527	8.455854679	7.848981198	7.826495646	7.937927931	8.567734466	8.530987322	8.672959812	7.552383567
224076_s_at	10.95851802	10.49472837	10.29555184	10.71822801	10.72099963	10.58477142	11.01301161	11.00795355	11.05768507	10.41765873	9.214524996	9.162568369	8.742756969	9.356199222	9.259822256	9.227941198	9.36000161	9.482024568	9.326436101	8.315907603
224215_s_at	9.629497343	8.888013109	8.327910981	9.175141598	8.92212674	8.85777432	9.268161359	9.454840167	9.224231867	9.075410161	7.289732679	6.843476043	5.640320949	7.760197181	7.444515691	7.437016369	7.30453019	7.40202536	7.277928557	6.521668501
224303_x_at	10.2371051	10.69040985	10.5794105	10.33607747	10.22102537	10.21753448	10.46543851	10.55338959	10.56277968	10.11594283	9.06148451	8.797437194	9.296628129	8.999558668	8.968683853	8.870767556	9.147026677	9.342212157	9.087396637	8.794696958
224304_x_at	10.7856432	11.27528157	11.23936974	10.67854712	10.62352504	10.58577682	10.90078892	11.00584032	11.01097223	10.9065447	9.703255966	9.490036715	10.10744969	9.616275693	9.557510517	9.425591226	9.736726339	9.934026947	9.734975681	10.08144923
224374_s_at	9.756551813	10.03839086	9.940767123	9.958101399	9.672165222	9.705938504	9.794191006	9.791145446	9.790270498	9.572069136	8.366819802	8.474691365	8.843382746	8.963601819	8.839978544	8.829532651	8.961488024	9.08619681	8.898858833	8.219338862
224499_s_at	9.189357462	8.325634906	8.319836213	9.575973087	9.473557806	9.177171649	8.579639415	8.653966792	8.580951539	8.770872047	11.52459576	11.12979911	10.85656525	10.88944522	10.74275825	10.76141281	11.02757945	10.86981281	10.98090499	11.09756202
224516_s_at	9.008667199	8.714312072	8.725901244	9.723806268	9.544381754	9.452632928	8.609690702	8.643613569	8.593125107	8.620805717	9.94698547	10.15680932	10.23670211	10.25719355	10.27577498	10.25982626	9.880609827	9.885329993	9.817948973	9.494205028
224580_at	9.657402219	10.7911732	10.79717181	9.762094225	9.594861449	9.612698416	10.15777313	10.08375274	10.12004074	9.581275958	8.534604278	9.070220397	8.671224865	8.629925833	8.487109878	8.457371692	8.451356084	8.565991341	8.476673416	8.478055228
224674_at	8.078507253	8.593509848	8.459286874	8.553145427	7.734968735	7.805176776	8.445574314	7.849241121	8.537743236	8.294912323	7.384776435	6.949369927	7.129596186	7.108295787	7.086514818	7.122395995	7.348157233	7.458083992	7.261254079	7.237429956
224698_at	11.38482179	10.90048818	10.94498473	11.69501163	11.63505383	11.56081291	11.56032989	11.51919894	11.52069733	11.11748452	8.7366785	9.367186828	8.812470778	10.00844249	9.86266262	9.94268693	9.520838801	9.535295203	9.584573466	8.068707746
224699_s_at	12.53087818	12.40085378	12.44782512	12.61459574	12.82469509	12.61541689	12.70117411	12.74076319	12.74762345	12.25742702	9.980332646	10.51092073	10.64288741	11.11867195	10.97194379	11.00977144	10.58076556	10.65969814	10.509597	9.350210935
